,Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Perihelion Time,Mean Anomaly,Hazardous,Avg_Diameter_KM
3362,27.197,8.66472625,42309860.0,6,0.00223976,6.091,0.345840444,2.500098601,6.21929447,0.645276183,294.9074533,2457913.918,87.10404937,0,0.015636610500000002
3363,19.6,19.24395466,68527912.0,0,0.407205,3.673,0.401263666,38.99895642,47.81972372,1.102461433,266.7821252,2457989.102,4.496313528,0,0.5170619945
3364,21.6,21.59967979,22926498.0,8,0.152377,3.726,0.534654345,34.33028771,86.74455986,0.832811686,94.64747715,2456028.218,26.05133761,0,0.20584608799999998
3365,22.4,33.07042636,59359360.0,0,0.0265204,3.788,0.698112052,2.853320402,190.3438495,0.531423355,309.9001337,2457747.536,106.7506764,0,0.1424106985
3366,22.3,16.7262102,62974848.0,5,0.0716727,3.643,0.471801023,1.559611461,175.3433015,1.083557621,126.2318628,2458255.302,274.5277823,0,0.149122308
3367,21.0,10.30925272,56931092.0,1,0.124842,5.12,0.419845199,15.64489471,63.99041389,0.706190841,307.4352707,2458155.103,246.5370111,0,0.271357992
3368,20.8,10.37520062,19140370.0,5,0.0455787,3.765,0.468001301,3.9618897,65.57099857,1.029268495,227.8950467,2458080.08,330.8539648,1,0.2975381215
3369,21.8,17.76208184,61968880.0,8,0.0707756,5.171,0.61501355,15.89750871,99.5206254,0.449982606,228.8731341,2456578.411,62.46738319,0,0.187733863
3370,28.5,14.1199664,62102896.0,6,0.000101844,6.89,0.285439157,5.778161234,315.8789167,0.607621743,316.2954172,2458084.494,254.4249321,0,0.008581093
3371,23.4,11.70867797,12743282.0,9,0.0652372,4.402,0.329913588,20.00432794,76.90773549,1.011819185,224.5838771,2456130.918,338.5305164,0,0.08985507599999999
3372,25.545,4.275665052,17577442.0,7,0.0751103,4.719,0.226839074,2.91873052,104.2714009,1.084719665,147.6762201,2457907.077,55.40981729,0,0.0334612855
3373,20.5,11.86943401,44790384.0,1,0.154706,6.085,0.540517802,11.22419548,128.2836975,0.444952259,358.5166597,2458091.375,266.0102798,0,0.341619472
3374,24.6,13.72443597,43841524.0,6,0.000535153,6.163,0.172808516,0.750965407,125.2627554,0.810930794,261.4133043,2457951.267,49.99152618,0,0.05170619950000001
3375,19.9,20.70574107,69210272.0,1,0.292591,5.213,0.425329755,29.30192562,217.6868462,0.669592148,29.39804779,2457468.248,103.6378439,0,0.4503421705
3376,26.2,17.87335073,61552816.0,6,0.00711674,4.234,0.379549097,1.190873205,215.7952251,1.009074411,348.9027533,2458332.518,202.2234262,0,0.0247481435
3377,20.4,13.789221,17685534.0,5,0.0750764,2.958,0.671299535,14.3884007,60.62506125,0.88958172,246.6149805,2457762.273,52.73706926,0,0.3577195015
3378,20.0,20.70572502,69210480.0,0,0.290818,5.213,0.425387783,29.30270756,217.6861207,0.669516507,29.39476063,2457927.627,57.10703165,0,0.430073434
3379,20.7,22.47728919,30175742.0,7,0.119853,3.956,0.39674302,36.16988318,89.23503826,1.007250548,124.7404951,2457633.124,167.82696,0,0.311560661
3380,23.6,10.86081391,7991542.5,7,0.0102789,5.462,0.310173622,14.16341055,262.649866,0.779907991,100.502704,2457928.615,58.93721099,0,0.0819488035
3381,27.5,18.97588109,42240452.0,7,0.00772205,4.403,0.444612688,7.828843149,126.0702631,0.838281865,62.24516725,2458084.17,315.528251,0,0.013600116
3382,20.9,12.50753755,52689276.0,2,0.121594,5.771,0.190182135,21.94571232,57.31398776,0.850854653,219.4972744,2458085.714,282.0149479,0,0.2841467005
3383,23.2,6.657447175,12766990.0,0,0.0166586,5.573,0.108659339,8.679528924,289.5504343,0.994763726,53.00628562,2457889.865,92.48763823,0,0.098524132
3384,20.9,14.35244656,25021690.0,0,0.002686,5.645,0.181307474,22.31610577,282.6096056,0.884481757,109.6056454,2457844.766,136.689538,1,0.2841467005
3385,26.7,13.9141977,55847180.0,6,0.0156911,6.893,0.300560909,12.97613533,296.8153998,0.592457885,38.85825706,2458134.952,190.014789,0,0.0196581485
3386,24.4,9.208598403,34314516.0,6,0.0238817,6.6,0.123461187,12.87890474,86.40540907,0.786865247,171.0602048,2457962.099,44.49938564,0,0.05669472
3387,20.9,13.27954741,15257372.0,1,0.0271048,3.112,0.62693658,4.627261809,237.5455638,0.961585442,6.309558055,2457595.791,96.39149822,1,0.2841467005
3388,25.0,7.995137305,67241992.0,8,0.0276474,5.339,0.29827843,7.433094752,336.5477945,0.82219172,92.00450883,2456279.0,61.00424421,0,0.0430073435
3389,27.6,16.21374189,44648280.0,6,0.00189975,5.877,0.251196997,2.729312752,120.8658423,0.777151032,277.5277892,2458122.785,246.0092876,0,0.0129880105
3390,19.1,11.14104089,68566216.0,0,0.214004,4.862,0.149357963,21.26523155,122.4368332,1.125334586,297.7298537,2457976.985,15.23187455,0,0.650942484
3391,17.6,17.12028665,15471320.0,0,0.0265543,2.989,0.677010866,5.401797083,105.2626275,0.86824558,246.7490584,2457774.428,50.55549535,1,1.2988010075
3392,21.2,10.77255066,23266062.0,1,0.0565464,7.257,0.496380198,10.63367303,289.7666111,0.397488603,194.6834126,2458061.578,274.1472955,0,0.24748143
3393,25.1,18.24048997,26495560.0,7,0.00177365,5.11,0.431686497,6.89252237,303.3197381,0.697336828,91.21390426,2458169.098,237.7428096,0,0.041071694
3394,20.4,12.53125332,34415892.0,6,0.0603378,7.968,0.531126617,16.12663522,159.7375445,0.331111676,324.5664298,2457990.833,16.0554656,0,0.3577195015
3395,20.3,10.82317043,47046756.0,0,0.00862379,6.015,0.293365193,5.242107541,25.90801698,0.710033189,280.8672913,2456135.229,240.8836283,1,0.374578302
3396,17.5,28.74986245,60472908.0,0,0.400682,4.691,0.530603473,35.97602754,311.9160934,0.609695863,9.36222539,2457761.923,158.8445687,0,1.360011613
3397,18.3,9.552226936,5257593.5,0,0.0317549,4.073,0.451649641,4.644674448,144.3975656,0.933857149,197.9339708,2457788.673,93.94048209,1,0.940898155
3398,19.7,9.252223577,37786704.0,0,0.00246818,6.388,0.266500485,10.74352183,120.8696461,0.68311598,115.7031673,2458060.439,294.2684223,1,0.493790371
3399,26.002,8.943194,33916864.0,7,0.0245053,5.599,0.088746994,17.20694561,313.8873053,1.003919939,160.4504704,2458030.79,334.1824286,0,0.027110818
3400,26.7,21.84078382,66037056.0,8,0.00205764,4.18,0.432591385,3.767056195,4.233130566,0.931457208,220.5964694,2455313.934,342.9269777,0,0.0196581485
3401,19.9,9.329936613,53529952.0,3,0.0803779,4.894,0.188517414,15.33470548,299.3524855,1.071809127,326.5084467,2457738.9,169.8571029,0,0.4503421705
3402,19.5,44.63374663,62848876.0,5,0.0126644,4.637,0.870304867,17.75270921,315.8750238,0.161537382,146.1402616,2458193.228,223.3450802,1,0.5414303755000001
3403,20.8,3.661009277,48703100.0,0,0.0306865,4.932,0.232149746,7.262806714,64.96380191,1.00831838,339.0927895,2457901.686,64.72017341,1,0.2975381215
3404,20.1,18.33627354,59055496.0,0,0.00642268,4.257,0.595478719,3.409880578,232.637979,0.621775389,83.90766675,2458236.157,238.115927,1,0.410716941
3405,20.5,16.77241139,33980288.0,1,0.166726,5.569,0.343302505,32.95169429,142.7937411,0.704020175,49.3828762,2458069.451,298.7765042,0,0.341619472
3406,23.6,5.426347533,38816896.0,0,0.0231683,5.694,0.1755281,1.499707987,143.9720934,0.894596466,2.124647144,2458019.676,343.2780838,0,0.0819488035
3407,22.3,5.788737841,74744960.0,5,0.0492711,4.555,0.326719247,6.760157257,176.1349687,0.984099314,233.6949468,2458206.075,245.3401824,0,0.149122308
3408,23.7,8.298877493,27746846.0,0,0.0148448,5.133,0.185074546,3.724588945,342.6955662,1.016295454,18.28899554,2458216.45,207.1714157,0,0.0782605
3409,23.5,5.298340187,33022926.0,4,0.0252684,5.845,0.235353736,1.562718009,20.45385431,0.800001975,159.1427096,2457969.792,28.28216611,0,0.08581093149999999
3410,21.3,7.549916158,27208828.0,2,0.160533,4.881,0.183994808,14.40789927,330.1758336,1.083386823,290.1933203,2457758.119,156.1588118,0,0.2363429305
3411,24.9,3.613710432,15573707.0,4,0.000736007,5.828,0.094871933,5.83869468,142.9143992,0.954132792,50.00741071,2457996.594,3.557272452,0,0.045034217
3412,23.4,15.68480061,36150704.0,0,0.051852,5.976,0.047854214,27.72270533,328.985901,0.952750694,327.9732394,2457947.68,52.01036219,0,0.08985507599999999
3413,20.0,20.44164429,42362716.0,1,0.035022,4.312,0.465548281,11.90911394,349.7730506,0.825711124,53.16448358,2458305.735,203.3396114,1,0.430073434
3414,28.1,8.01194731,35711608.0,4,0.00793551,6.17,0.054732086,2.259674557,49.80191599,0.927451656,43.68530999,2458039.972,319.9702072,0,0.010316743
3415,18.7,12.11391674,39499724.0,0,0.146506,4.691,0.278805048,23.83523894,151.6726752,0.990654424,103.8635072,2457840.665,97.85242164,0,0.7826049975
3416,21.6,3.265907518,49207612.0,3,0.022444,4.928,0.224474965,5.381584728,89.46029949,1.021180618,151.5820027,2458262.364,189.1875926,1,0.20584608799999998
3417,20.2,10.88108572,44507088.0,2,0.268714,3.121,0.557393419,15.15808338,106.6181701,1.161638049,246.1614643,2457732.835,62.04639157,0,0.3922316335
3418,27.7,16.31750175,47074536.0,7,0.00404359,4.236,0.402826423,2.928490775,53.90503442,0.965991238,331.6950192,2457685.413,150.9474541,0,0.0124034535
3419,22.9,2.444701483,61007772.0,5,0.0652282,4.323,0.349333158,4.461420782,260.1567548,1.027823035,128.9514239,2457689.375,154.4541246,0,0.1131208385
3420,21.9,4.56631046,23285772.0,6,0.146294,3.456,0.486860938,2.79272723,165.5632854,1.156910217,164.2633574,2457401.727,174.3289989,0,0.1792844475
3421,20.0,15.95255744,49073064.0,9,0.0641194,3.908,0.603538502,9.689119208,107.1875273,0.687599492,238.7145948,2456172.124,59.7123364,0,0.430073434
3422,20.0,5.668609538,55600000.0,0,0.168807,5.043,0.144095765,7.725425258,183.2874517,1.09408987,263.8291491,2457903.636,66.05807476,0,0.430073434
3423,20.6,3.183033177,32876896.0,5,0.213937,3.511,0.452276696,3.837965289,79.5938326,1.213057728,252.9845266,2458572.025,189.0932771,0,0.3262440625
3424,20.2,2.369889658,50173668.0,2,0.296552,3.545,0.412509746,6.164451143,266.2621344,1.291182782,58.89405632,2458529.798,199.8879168,0,0.3922316335
3425,20.6,16.37416077,37697272.0,2,0.0675044,4.341,0.42485811,20.54596414,358.1331983,0.873897926,250.6621425,2458152.605,279.9578323,0,0.3262440625
3426,21.8,1.983210976,63191628.0,4,0.233705,3.636,0.408693288,5.177857628,84.69464064,1.239558062,222.8023477,2458336.313,250.9511679,0,0.187733863
3427,24.2,11.35432484,61542676.0,7,0.041089,5.148,0.259234499,21.52457171,324.9167397,0.900802583,248.1439256,2457982.818,12.99590915,0,0.0621645245
3428,19.8,9.167416593,16090262.0,0,0.0921063,4.675,0.236661571,16.77648209,352.6535763,1.07074928,327.0101755,2457969.766,18.23341653,0,0.47156614350000003
3429,19.7,23.87602086,44807972.0,1,0.000734198,2.759,0.88863459,5.370440187,179.326347,0.271632267,56.17120213,2457524.346,123.1984345,1,0.493790371
3430,22.0,10.28141614,53548272.0,3,0.151383,5.843,0.273955263,17.61520601,324.8831157,0.751820039,218.3144472,2457930.643,65.34100612,0,0.171215318
3431,20.1,4.856678319,64932892.0,3,0.373284,4.122,0.2429743,12.43931838,37.79565418,1.297915014,265.2059813,2457752.356,108.944331,0,0.410716941
3432,23.2,17.12006277,55670184.0,6,0.0456029,4.864,0.30383964,5.232171579,64.01734201,0.927944461,355.6777478,2457910.615,57.56674281,0,0.098524132
3433,26.1,9.81479839,52428200.0,7,0.00561237,6.762,0.240065438,10.13948201,264.6960441,0.661201635,43.81111645,2457940.486,72.88162862,0,0.025914487
3434,25.2,7.957973881,10558359.0,5,0.0098469,6.151,0.190452684,2.989066602,303.1221788,0.794958566,293.0555239,2457870.863,131.3048929,0,0.039223163500000005
3435,25.1,7.403508788,8168031.5,7,0.0499201,3.248,0.569421602,5.611665933,0.566374355,1.05370022,357.2963012,2457588.086,106.1792908,0,0.041071694
3436,18.3,12.29427828,63024304.0,0,0.382013,3.804,0.376544838,24.38632269,197.9657389,1.161039827,96.55334239,2457965.629,13.52419456,0,0.940898155
3437,20.1,18.5574169,27426934.0,0,0.0526347,5.282,0.141216272,31.76076418,169.5136955,0.995850691,120.9289431,2457959.534,234.4755003,0,0.410716941
3438,19.4,24.17780274,69365520.0,0,0.0202174,2.607,0.681327315,30.10883917,144.8760106,1.030601929,174.41628,2458088.053,345.1627244,1,0.5669472025
3439,22.0,7.01041588,70460928.0,2,0.119529,5.351,0.289721158,14.02731096,83.28842652,0.826293576,140.7768237,2457879.527,95.02442981,0,0.171215318
3440,20.3,18.5574341,27426946.0,0,0.0517568,5.282,0.141258917,31.76008202,169.5107223,0.995865262,120.9314871,2457959.53,32.33412419,0,0.374578302
3441,25.9,14.34487076,2738973.25,8,0.0142738,3.446,0.595046158,8.337116541,184.070505,0.868936107,123.6720537,2456155.996,13.01424109,0,0.028414670000000003
3442,18.3,14.63702385,55034496.0,0,0.26063,4.116,0.268850962,29.04522132,176.3806457,1.200210599,224.3455271,2457794.432,96.56904429,0,0.940898155
3443,18.3,34.18488408,59296884.0,0,0.196355,4.484,0.463561483,61.3851132,179.9577266,0.687069511,53.54939378,2458233.519,201.5563528,0,0.940898155
3444,19.7,14.8123558,63235192.0,0,0.276006,4.582,0.163829882,25.20249154,341.9965205,1.192760874,65.02591682,2458098.86,303.0971882,0,0.493790371
3445,23.4,17.60461239,64467884.0,4,0.108491,4.329,0.344650193,6.09858126,216.4154764,1.03293858,90.40954574,2458332.726,194.5238142,0,0.08985507599999999
3446,23.4,25.78151174,58275948.0,8,0.0263801,6.54,0.196048788,41.97149198,338.1029097,0.704016454,28.67561128,2454409.698,139.2800198,0,0.08985507599999999
3447,22.1,9.635769841,23719286.0,6,0.14244,3.774,0.404165287,16.49141023,356.7605802,1.145075453,6.067469537,2458146.761,305.8910355,0,0.1635093595
3448,24.0,14.08182053,56623188.0,7,0.014437,5.902,0.376556831,7.319368254,102.1356276,0.637719686,260.5953073,2458085.037,279.4616002,0,0.068162046
3449,23.9,18.53179049,48261324.0,5,0.0374399,6.665,0.335366504,6.50902001,249.5755156,0.586771148,247.2206888,2458080.281,265.207677,0,0.071374424
3450,20.8,27.45483713,40208280.0,8,0.20337,3.354,0.385976607,52.44441294,200.2490224,1.198852767,173.0106285,2456195.218,6.966157839,0,0.2975381215
3451,23.1,8.602099983,12478829.0,8,0.0810818,4.831,0.298239747,10.69492988,36.4049895,0.941597616,284.1697208,2456160.235,48.99752155,0,0.103167431
3452,24.4,14.49842587,18594640.0,8,0.0944527,4.833,0.18882363,27.65739465,199.3351457,1.066262322,146.7507836,2457274.663,22.12932216,0,0.05669472
3453,20.8,5.275620713,61661160.0,1,0.217107,4.949,0.100482605,7.121436675,268.6451593,1.183060551,229.0197911,2458038.235,335.3422296,0,0.2975381215
3454,19.5,15.82727472,64027568.0,0,0.365406,4.339,0.156958732,32.00938487,15.10021444,1.276953154,61.57332366,2457670.549,68.70620277,0,0.5414303755000001
3455,23.7,11.50340748,7134657.5,0,0.00226587,3.4,0.572689913,4.389219092,190.0998997,0.954605386,148.9994383,2457401.944,176.6802967,0,0.0782605
3456,26.4,8.512338273,69907648.0,6,0.000497085,4.419,0.369398479,18.47011517,67.46327012,0.944885371,221.461053,2458120.637,295.4427194,0,0.0225705745
3457,23.9,7.912771579,3667534.75,7,0.0226563,4.358,0.388005807,2.646710392,165.025339,0.94976134,175.8151418,2458299.96,207.3339795,0,0.071374424
3458,19.5,15.82728555,64027608.0,0,0.364596,4.339,0.157084831,32.00871395,15.09939549,1.276695425,61.58255897,2457670.606,174.4306764,0,0.5414303755000001
3459,22.2,10.35252911,22452642.0,6,0.0171954,3.577,0.583979094,6.79153297,299.8882409,0.841850935,118.807747,2458346.716,241.4581534,0,0.156150226
3460,27.1,8.211458899,4160871.25,9,0.00965981,3.65,0.514534353,0.81932757,349.5025732,0.978149565,60.8179154,2456237.965,350.1906664,0,0.016350936
3461,21.3,11.85974212,12244101.0,1,0.0521968,6.441,0.351335608,5.956232771,173.6807887,0.596529122,334.0570945,2457900.878,111.3375957,0,0.2363429305
3462,22.8,17.9776502,59482328.0,2,0.0293221,5.99,0.184882264,2.300296344,308.1439602,0.827985573,321.6573279,2458014.826,346.207798,0,0.11845206
3463,17.9,17.61142114,52048356.0,1,0.035299,3.441,0.606560947,31.28972109,44.68256267,0.788094163,291.194299,2458241.688,276.1487796,1,1.131208388
3464,23.6,6.700195134,10670486.0,6,0.0591346,3.941,0.417517643,8.723637588,11.30186258,1.051283302,15.0478463,2457992.898,3.090237189,0,0.0819488035
3465,23.6,16.33285624,46730904.0,7,0.0530552,6.295,0.327887182,21.32525707,22.04468854,0.630383443,312.3536815,2457847.944,165.535061,0,0.0819488035
3466,23.4,7.146699434,20058564.0,7,0.116413,4.432,0.327114103,12.14223269,188.0477611,1.019331401,240.8208851,2458306.782,198.0934197,0,0.08985507599999999
3467,23.8,26.57530424,4066204.25,9,0.0267454,3.106,0.686274657,35.56051097,31.13125916,0.700351546,282.041061,2456177.401,14.50850174,0,0.07473819699999999
3468,24.9,12.90976982,2369458.5,8,0.0156089,4.858,0.331106334,17.63768171,211.1780526,0.880244182,117.7169358,2456175.027,34.258626,0,0.045034217
3469,20.9,2.522787813,74288184.0,5,0.220645,3.687,0.409686957,5.219838501,242.7883579,1.204854941,190.0913895,2458425.972,216.1875541,0,0.2841467005
3470,24.5,5.217650772,22381174.0,6,0.000297692,5.942,0.254086879,5.341970296,213.1150111,0.762814326,100.9813705,2458053.457,309.5301308,0,0.054143037500000005
3471,25.0,7.320287391,2225250.25,7,0.00542518,5.545,0.253784026,6.744239466,30.26770663,0.834212417,75.39888799,2458010.062,352.0271708,0,0.0430073435
3472,28.6,9.997106509,623299.5,7,0.00403207,5.251,0.35540075,3.543957362,205.5512708,0.769728293,265.9095394,2458187.907,218.4474553,0,0.0081948805
3473,24.8,10.31885785,1076279.5,7,0.00892726,2.944,0.65949658,4.721539756,24.74056006,0.963240496,29.87053265,2457978.606,4.535379047,0,0.0471566145
3474,24.0,16.31974172,29689062.0,7,0.0264789,4.285,0.432454651,6.698385824,207.031542,0.895303516,116.7517754,2458352.153,185.0700818,0,0.068162046
3475,23.9,17.29942862,53772948.0,7,0.0439968,6.92,0.257222443,8.30123408,78.06768111,0.628622867,161.5249415,2458131.893,193.6671891,0,0.071374424
3476,19.5,23.42085729,64887240.0,5,0.111981,2.921,0.779721184,6.778600141,24.23504029,0.558152176,16.3524366,2457698.237,73.86162853,0,0.5414303755000001
3477,27.7,15.88038791,10260254.0,8,0.000254408,6.578,0.456442938,0.371279316,138.0938801,0.484198171,126.2215183,2454568.457,280.3348726,0,0.0124034535
3478,21.3,30.99478652,62931792.0,7,0.381816,2.196,0.611155101,60.90058886,219.3237115,1.277179285,218.5047655,2458459.123,284.0641572,0,0.2363429305
3479,20.9,12.09272793,26764270.0,2,0.121594,5.771,0.190182135,21.94571232,57.31398776,0.850854653,219.4972744,2458085.714,282.0149479,0,0.2841467005
3480,21.9,16.86848624,5429982.0,0,0.0395118,3.244,0.562031923,26.15274271,227.7139164,1.010228305,160.7867831,2457502.628,140.0735852,1,0.1792844475
3481,20.9,28.48613978,60478456.0,0,0.102553,4.875,0.467589733,24.87362966,258.3581054,0.678832287,248.2143431,2457862.218,94.66632449,0,0.2841467005
3482,28.4,18.90110507,631402.75,8,0.00115799,4.132,0.633209587,3.576493334,44.57930402,0.582101296,94.72394201,2456289.065,335.0721766,0,0.0089855075
3483,20.7,14.24435257,35383776.0,3,0.217789,4.63,0.14323683,27.17406043,230.7525908,1.199345937,160.187689,2458041.542,335.5763127,0,0.311560661
3484,22.5,11.41976524,39265876.0,3,0.117067,6.363,0.192799583,16.86183046,189.9044553,0.754400732,180.0785027,2457868.48,144.0162924,0,0.13600116099999998
3485,20.7,30.86579886,9576477.0,0,0.00333577,3.003,0.855311065,3.219758408,287.7249012,0.323919939,238.1067682,2457504.917,145.8199168,1,0.311560661
3486,29.4,18.72322389,70851048.0,6,0.0040083,6.94,0.173253222,1.90016722,236.3703819,0.699908886,2.225319051,2458140.371,183.0181661,0,0.005669472
3487,21.5,6.015652511,55934308.0,5,0.308036,3.395,0.449827869,11.05739534,226.2560114,1.291165339,196.1229386,2457582.404,114.6185092,0,0.21554731500000002
3488,23.0,12.33394803,35048852.0,7,0.235744,3.103,0.532946283,21.5181224,54.67269773,1.223839559,358.0755137,2457796.382,47.4294771,0,0.108029562
3489,19.4,27.46564954,69957424.0,0,0.142079,5.744,0.495991234,16.33057635,330.3531337,0.524621222,210.941123,2457849.007,140.6002507,0,0.5669472025
3490,19.6,10.81821611,37668452.0,1,0.175219,4.588,0.277908964,20.81815286,224.0346761,1.030021378,249.4576211,2458184.456,253.5768031,0,0.5170619945
3491,23.7,19.73409694,50518504.0,5,0.00748771,7.34,0.283433449,26.94562709,233.3716211,0.558314125,8.286453516,2457912.589,125.984075,0,0.0782605
3492,25.3,9.754718729,22867196.0,6,0.0199428,6.101,0.049783707,16.94815881,64.87534064,0.938519495,336.4711964,2458022.196,338.2157444,0,0.03745783
3493,23.0,21.88742463,64194720.0,4,0.066041,4.809,0.314844065,18.06742484,243.6269864,0.915505353,246.7206741,2457982.221,11.66378481,0,0.108029562
3494,26.4,21.40864753,64839932.0,8,0.00824096,7.215,0.298786524,0.715874127,330.1879753,0.56438646,286.4995865,2457492.031,220.0515022,0,0.0225705745
3495,26.1,11.63292007,74728128.0,6,0.000646304,6.147,0.42889631,16.45239648,289.2612878,0.550109192,297.8889334,2457828.438,179.3853618,0,0.025914487
3496,18.8,19.26053158,63494848.0,0,0.209541,5.803,0.287746565,17.63552587,316.2223523,0.743319748,204.3110432,2457865.146,125.1309106,0,0.7473819705
3497,23.6,14.99483253,63250048.0,1,0.0135841,7.245,0.300504978,3.365302321,51.60300056,0.56016158,353.0200964,2458078.556,252.6458174,0,0.0819488035
3498,20.4,13.63764017,69613096.0,1,0.0511177,6.484,0.514787632,21.09358037,12.96137181,0.433710753,218.6192689,2457927.52,85.11513055,0,0.3577195015
3499,21.4,20.84640731,17825004.0,8,0.115219,5.442,0.372257892,34.32954399,246.2131272,0.689390473,63.76893366,2456178.944,75.83956148,0,0.225705747
3500,25.5,5.611424328,3234464.75,6,0.0185856,6.135,0.178397246,3.126290538,259.3622114,0.809673527,58.30931759,2457957.969,42.84909442,0,0.0341619475
3501,25.1,8.38399861,3398062.5,7,0.000636431,4.2,0.423334912,1.156582219,69.45483229,0.94198009,330.4778995,2457765.97,110.7196092,0,0.041071694
3502,16.8,10.15443815,44522080.0,0,0.113146,6.184,0.182717134,18.93368681,108.6003764,0.790140764,148.0354056,2455760.351,172.2677628,0,1.8773386305
3503,21.3,9.107496626,24276782.0,0,0.151332,4.271,0.291462635,16.69314907,259.4497867,1.132576107,169.9586388,2457734.504,129.7244353,0,0.2363429305
3504,23.1,9.466251582,23340354.0,6,0.0226427,7.255,0.428068734,6.469266384,55.44993791,0.454093494,204.0774144,2457952.639,66.6776218,0,0.103167431
3505,19.7,26.08908922,67330464.0,0,0.0400648,5.094,0.259334555,33.14970024,101.1251069,0.892998831,41.0697675,2458234.292,185.9433741,1,0.493790371
3506,23.0,13.0467348,23101282.0,8,0.0653132,5.974,0.085972556,22.48579281,65.77765885,0.921126104,6.746192688,2455534.31,168.7280906,0,0.108029562
3507,18.6,7.640652572,39126276.0,0,0.229806,2.927,0.635298851,14.2774473,166.2448483,1.044708819,261.5189138,2458033.639,353.2630942,0,0.819488035
3508,25.4,8.505529457,26634070.0,5,0.0334638,6.187,0.078163892,7.130930989,272.4929132,0.899980811,50.44054153,2457940.496,61.30792063,0,0.03577195
3509,23.9,16.10268456,18621996.0,2,0.0958236,7.436,0.434024505,30.73189791,259.2968837,0.430320585,351.9828501,2458082.596,237.9503656,0,0.071374424
3510,23.4,2.701561922,31135752.0,6,0.170156,4.132,0.326714089,4.291499309,244.8046098,1.147514641,212.5264278,2457923.421,34.1431778,0,0.08985507599999999
3511,27.8,10.04605444,275510.0938,8,0.00132616,3.127,0.630492719,0.570867059,256.3122629,0.942638115,214.996278,2456297.647,354.6428213,0,0.011845205999999999
3512,21.2,5.464515609,42078560.0,8,0.271055,3.27,0.523335541,12.10828283,138.5368732,1.165855827,288.8830719,2456256.499,20.09806171,0,0.24748143
3513,25.0,10.774424,41288760.0,8,0.0991106,5.237,0.141623853,18.4359651,54.76934054,1.030297579,112.1592323,2456357.362,54.81781036,0,0.0430073435
3514,19.4,21.30570393,27110592.0,0,0.172631,6.11,0.595210518,17.81280896,114.2777014,0.386159808,194.9751202,2457921.075,84.01467726,0,0.5669472025
3515,20.4,16.44241263,53552216.0,0,0.0178569,7.659,0.333597405,22.22460428,282.6948192,0.495394568,340.1126679,2458054.708,276.641821,1,0.3577195015
3516,19.3,16.45427082,54160584.0,2,0.259634,3.404,0.429957122,29.82671362,266.7543358,1.240720375,173.410406,2457431.235,174.7305212,0,0.5936666015
3517,26.9,14.4036395,660830.4375,7,0.0013246,3.483,0.61371549,4.005975343,83.44685168,0.809218775,58.768354,2458530.989,187.5582159,0,0.0179284445
3518,27.6,8.836703655,468446.4063,7,0.00312187,5.222,0.307995184,5.636515089,262.4226014,0.835460763,250.7392971,2457784.368,160.5825377,0,0.0129880105
3519,24.5,21.72084605,57143864.0,7,0.0212822,7.704,0.392735477,4.330641745,108.7028418,0.450671157,174.3828076,2458080.294,236.9874579,0,0.054143037500000005
3520,24.4,10.75519501,30197754.0,6,0.0618955,6.245,0.300400458,13.97631434,43.76082497,0.667695543,316.1769787,2457929.763,74.77494755,0,0.05669472
3521,25.7,14.42038844,48913720.0,1,0.00141735,5.991,0.145488349,4.487439657,98.87988585,0.868503928,83.67218884,2457832.66,161.4431513,0,0.031156066000000003
3522,25.2,5.90835464,5961561.0,7,0.0306396,4.134,0.404235202,1.958805969,303.2555517,1.001556427,129.6504992,2457861.664,62.77746072,0,0.039223163500000005
3523,23.4,9.425069124,21011558.0,6,0.140935,4.367,0.3515114,13.74634389,294.6039638,0.999165059,110.8789696,2458337.993,186.0733532,0,0.08985507599999999
3524,18.3,19.59476883,67817840.0,0,0.368139,3.942,0.339299572,38.23688725,106.1941673,1.107842762,265.5523475,2457776.869,101.5137929,0,0.940898155
3525,23.2,14.05961746,20917352.0,1,0.132872,5.139,0.087162916,26.99284126,89.37854179,1.109601676,21.28053183,2457771.972,168.0670021,0,0.098524132
3526,20.8,5.316194428,71654088.0,0,0.00676109,4.351,0.385413558,6.88172143,210.1292861,0.954623498,321.8832306,2457798.408,102.8916846,1,0.2975381215
3527,20.3,13.57907337,14995797.0,0,0.0295168,3.686,0.568829615,7.326885082,157.2725972,0.833551701,252.168928,2458224.533,277.8530274,1,0.374578302
3528,22.2,17.29705653,63615824.0,5,0.00935383,6.345,0.101198819,12.21539598,295.5281876,0.847641897,306.0132428,2458063.484,292.2186437,0,0.156150226
3529,20.2,16.3863902,54277240.0,1,0.0357439,5.146,0.121971426,32.59987105,289.1275128,1.051936664,356.6015626,2457976.144,18.30568294,1,0.3922316335
3530,25.4,11.66890873,3673660.0,7,0.024572,4.786,0.419124915,5.685540269,121.978023,0.781581371,272.8727274,2457960.46,25.28480798,0,0.03577195
3531,23.2,11.29728426,31846054.0,7,0.00619496,4.28,0.508018869,2.085689092,336.6146842,0.766909163,119.1652284,2457714.543,144.8143307,0,0.098524132
